ID,ROW,COL,SCENE,LAT,LON,LSAT_ROW,LSAT_COL,REF_CODE,REF_CLASS,REF_NOTE,CONFIDENCE,INCLUSION,D_LAST_F,D_FIRST_NF,D_CLEAR,D_EXPAND,D_CHANGE,D_EVENT,ASSESSOR,REVIEWED,FINAL_CODE,FINAL_CLAS,REV_NOTE,Stratum,Fusion,MCCDC,TERRAI,REF_CODE_P
258,4565,9224,P227R065,-7.167708334,-55.73031398,3327,2891,0,F,clean stable forest in the middle of nowhere,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
259,4927,5674,P232R066,-7.921875,-63.29465117,890,4865,4,NF,"close to edge, but not edge",3,Full,0,0,0,0,0,0,xjtang,bullocke,4,NF, ,1,1,4,0,4
260,800,629,P007R059,0.676041666,-73.20613749,7069,5662,0,F,topo,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
261,5647,5672,P232R066,-9.421875,-63.5521268,6419,3927,0,F,sorrounded by ag fields,3,Full,0,0,0,0,0,0,xjtang,bullocke,0,F, ,0,0,0,0,0
262,706,715,P007R059,0.871875,-73.03033028,6347,6314,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
264,4522,9685,P227R065,-7.078125,-54.75163417,3011,6496,0,F,stable forest some topography,3,Full,0,0,0,0,0,0,xjtang,bullocke,0,F, ,0,0,0,0,0
266,422,637,P007R059,1.463541666,-73.20825704,4166,5652,0,F,some pattern near by,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
267,4890,9228,P227R065,-7.844791667,-55.80874782,5822,2595,0,F,"stable forest, one line texture, could be very small stream or trail",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
268,5330,5801,P232R066,-8.761458334,-63.16308742,3984,5350,0,F,forested area not far away from ag fields,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
271,4968,9609,P227R065,-8.007291667,-55.02922406,6432,5458,0,F,include a little part of a ag field in the corner,3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,1,0,0,1,0
273,555,667,P007R059,1.186458333,-73.13755531,5187,5916,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
274,5160,5837,P232R066,-8.407291667,-63.02836121,2679,5844,0,F,forest near river,3,Full,0,0,0,0,0,0,xjtang,bullocke,0,F, ,0,0,0,0,0
275,5555,5713,P232R066,-9.230208334,-63.43068612,5712,4371,0,F,forest close to river and ag field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
279,738,506,P007R059,0.805208333,-73.46454624,6593,4703,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
282,701,93,P007R059,0.882291666,-74.32652053,6310,1505,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
283,219,507,P007R059,1.886458333,-73.49504087,2608,4587,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
285,5305,5966,P232R066,-8.709375,-62.80650572,3792,6657,0,F,near a wierd stripe field,3,Near,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
287,5629,5880,P232R066,-9.384375,-63.10602743,6279,5560,0,F,on a thin river but mostly forest,3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,1,4,0,1,0
289,4605,9221,P227R065,-7.251041667,-55.7468686,3634,2829,0,F,topo,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
291,4809,9334,P227R065,-7.676041667,-55.56352196,5203,3499,0,F,stable forest,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,1,0,0,1,0
296,5254,6110,P232R066,-8.603125,-62.48536299,3401,7835,0,F,"close to edge of scene, forested area",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
298,4952,9729,P227R065,-7.973958334,-54.77228942,6314,6403,0,F,a tiny road run through the pixle but mostly forest,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
299,192,471,P007R059,1.942708333,-73.57249601,2401,4300,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
300,4502,9113,P227R065,-7.036458334,-55.94741505,2841,2093,0,F,forest,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
303,4981,6131,P232R066,-8.034375,-62.35055018,1306,8333,0,F,"close to edge of scene, forested area",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
304,5349,5625,P232R066,-8.801041667,-63.54086389,4131,3965,4,NF,"ag fields, with some forest patch in the area but pixel is all nf",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
305,4230,9406,P227R065,-6.469791667,-55.26760212,760,4604,4,NF,non forest,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
306,142,559,P007R059,2.046875,-73.39370455,2017,4963,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
308,5244,5317,P232R066,-8.582291667,-64.15272186,3330,1719,4,NF,"stable pixel, mostly nf, close to edge of scene",3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
309,479,578,P007R059,1.344791666,-73.32748842,4604,5210,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
311,4384,9701,P227R065,-6.790625,-54.68466175,1952,6748,0,F,forest in the middle of nowhere,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
312,5160,5664,P232R066,-8.407291667,-63.39269308,2679,4507,4,NF,river and flooded area,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
313,5600,5419,P232R066,-9.323958334,-64.0683424,6063,2037,0,F,two pixels away from a small spot of nf,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
315,4899,5462,P232R066,-7.863541667,-63.73157746,677,3259,0,F,near a invisible river,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
318,652,582,P007R059,0.984375,-73.30977758,5933,5277,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
319,5610,5845,P232R066,-9.344791667,-63.17273537,6134,5315,4,NF,river later on become wetland,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
320,112,274,P007R059,2.109375,-73.99076228,1788,2749,4,NF,close to edge,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
323,4558,9516,P227R065,-7.153125,-55.11542681,3281,5155,4,NF,edge of a ag field,3,Edge,0,0,0,0,0,0,xjtang, ,4,NF, ,2,4,1,1,4
324,4611,9721,P227R065,-7.263541667,-54.69832384,3695,6689,0,F,middle of nowhere,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
327,828,707,P007R059,0.617708333,-73.04278654,7284,6268,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
328,5022,5938,P232R066,-8.119791667,-62.7698978,1619,6793,0,F,"looks like a very narrow stream runs through,pixel mostly forest",3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
330,4350,9503,P227R065,-6.719791667,-55.09200785,1684,5248,4,NF,ag field nd road,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,4,4,1,4
334,4548,9184,P227R065,-7.132291667,-55.80997595,3196,2598,0,F,close to river and ag field but more than 1 modis pixel,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,4,0,4,0,0
336,4625,9427,P227R065,-7.292708334,-55.31937526,3793,4402,4,NF,"stable non forest ,lots of small fields together",3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
338,222,418,P007R059,1.880208333,-73.6802938,2632,3900,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
341,5180,6098,P232R066,-8.448958334,-62.48543698,2833,7836,0,F,near scene edge,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
342,4386,9666,P227R065,-6.794791667,-54.75856788,1966,6476,0,F,forest with a clearly visible river going through,3,Edge,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
343,5077,6125,P232R066,-8.234375,-62.39429682,2043,8171,0,F,near scene edge,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
344,4886,9235,P227R065,-7.836458334,-55.79290926,5791,2654,0,F,3-4 pixel away from a non-forest,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
345,488,659,P007R059,1.326041666,-73.15813383,4673,5839,0,F, ,3,Full,0,0,0,0,0,0,xjtang, ,0,F, ,0,0,0,0,0
346,4278,9534,P227R065,-6.569791667,-55.01019785,1132,5551,4,NF,ag field all the way,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,4,4,4,0,4
348,4958,5426,P232R066,-7.986458334,-63.82634761,1131,2912,4,NF,near the edge of  series of big ag fields,3,Full,0,0,0,0,0,0,xjtang, ,4,NF, ,1,1,4,0,4
